Geo Code,State,NAME,PRN2010
509011,VT,Franklin County,"73,033"
509013,VT,Grand Isle County,"10,792"
509015,VT,Lamoille County,"41,502"
509017,VT,Orange County,"49,013"
509019,VT,Orleans County,"55,676"
509021,VT,Rutland County,"116,077"
509023,VT,Washington County,"95,440"
509025,VT,Windham County,"79,977"
509027,VT,Windsor County,"94,391"
510024,VA,ALEXANDRIA,"158,809"
510114,VA,BLACKSBURG,"81,387"
510186,VA,BRISTOL,"36,162"
510264,VA,CHARLOTTESVILLE,"67,824"
510288,VA,CHESAPEAKE,"156,224"
510312,VA,CHRISTIANSBURG,"13,266"
510384,VA,COLONIAL HEIGHTS,"11,124"
510450,VA,DANVILLE,"135,663"
510612,VA,FREDERICKSBURG,"29,473"
510720,VA,HAMPTON,"138,373"
510726,VA,HARRISONBURG,"68,637"
510780,VA,HOPEWELL,"27,186"
510960,VA,LYNCHBURG,"107,454"
511098,VA,NEWPORT NEWS,"547,992"
511116,VA,NORFOLK,"1,764,578"
511200,VA,PETERSBURG,"86,747"
511236,VA,PORTSMOUTH,"603,012"
511272,VA,RADFORD,"26,074"
511308,VA,RICHMOND,"1,671,549"
511320,VA,ROANOKE,"635,571"
511488,VA,SUFFOLK,"70,931"
511590,VA,VIRGINIA BEACH,"837,492"
511674,VA,WINCHESTER,"32,261"
519001,VA,Accomack County,"58,244"
519003,VA,Albemarle County,"61,980"
519005,VA,Alleghany County,"14,717"
519007,VA,Amelia County,"9,699"
519009,VA,Amherst County,"27,386"
519011,VA,Appomattox County,"11,755"
519013,VA,ARLINGTON COUNTY,"601,659"
519015,VA,Augusta County,"50,142"
519017,VA,Bath County,"8,567"
519019,VA,Bedford County,"39,637"
519021,VA,Bland County,"7,039"
519023,VA,Botetourt County,"23,789"
519025,VA,Brunswick County,"21,574"
519027,VA,Buchanan County,"33,434"
519029,VA,Buckingham County,"17,877"
519031,VA,Campbell County,"43,910"
519033,VA,Caroline County,"22,989"
519035,VA,Carroll County,"27,690"
519036,VA,Charles City County,"6,154"
519037,VA,Charlotte County,"18,099"
519041,VA,CHESTERFIELD COUNTY,"159,625"
519043,VA,Clarke County,"14,242"
519045,VA,Craig County,"6,026"
519047,VA,Culpeper County,"33,182"
519049,VA,Cumberland County,"9,969"
519051,VA,Dickenson County,"20,732"
519053,VA,Dinwiddie County,"21,644"
519057,VA,Essex County,"11,069"
519059,VA,FAIRFAX COUNTY,"2,042,937"
519061,VA,Fauquier County,"47,284"
519063,VA,Floyd County,"17,285"
519065,VA,Fluvanna County,"13,393"
519067,VA,Franklin County,"38,606"
519069,VA,Frederick County,"40,106"
519071,VA,Giles County,"16,383"
519073,VA,Gloucester County,"26,662"
519075,VA,Goochland County,"10,685"
519077,VA,Grayson County,"19,895"
519079,VA,Greene County,"10,929"
519081,VA,Greensville County,"10,303"
519083,VA,Halifax County,"46,166"
519085,VA,Hanover County,"41,882"
519087,VA,HENRICO COUNTY,"187,717"
519089,VA,Henry County,"54,412"
519091,VA,Highland County,"7,907"
519093,VA,Isle of Wight Count,"23,462"
519095,VA,James City County,"32,357"
519097,VA,King and Queen Coun,"6,829"
519099,VA,King George County,"13,391"
519101,VA,King William County,"10,225"
519103,VA,Lancaster County,"14,372"
519105,VA,Lee County,"33,479"
519107,VA,LOUDOUN COUNTY,"117,940"
519109,VA,Louisa County,"26,328"
519111,VA,Lunenburg County,"17,253"
519113,VA,Madison County,"13,271"
519115,VA,Mathews County,"13,704"
519117,VA,Mecklenburg County,"37,687"
519119,VA,Middlesex County,"11,239"
519121,VA,Montgomery County,"21,133"
519125,VA,Nelson County,"17,177"
519127,VA,New Kent County,"7,803"
519131,VA,Northampton County,"24,687"
519133,VA,Northumberland Coun,"16,442"
519135,VA,Nottoway County,"20,202"
519137,VA,Orange County,"24,679"
519139,VA,Page County,"30,204"
519141,VA,Patrick County,"22,344"
519143,VA,Pittsylvania County,"57,121"
519145,VA,Powhatan County,"11,632"
519147,VA,Prince Edward Count,"25,178"
519149,VA,Prince George Count,"24,001"
519153,VA,PRINCE WILLIAM COUN,"655,650"
519155,VA,Pulaski County,"34,539"
519157,VA,Rappahannock County,"9,662"
519159,VA,Richmond County,"8,806"
519161,VA,Roanoke County,"42,584"
519163,VA,Rockbridge County,"24,684"
519165,VA,Rockingham County,"65,859"
519167,VA,Russell County,"30,726"
519169,VA,Scott County,"29,765"
519171,VA,Shenandoah County,"44,608"
519173,VA,Smyth County,"33,829"
519175,VA,Southampton County,"17,947"
519177,VA,Spotsylvania County,"63,061"
519179,VA,Stafford County,"51,297"
519181,VA,Surry County,"7,614"
519183,VA,Sussex County,"13,533"
519185,VA,Tazewell County,"47,178"
519187,VA,Warren County,"27,071"
519191,VA,Washington County,"44,589"
519193,VA,Westmoreland County,"19,716"
519195,VA,Wise County,"48,778"
519197,VA,Wythe County,"29,627"
519199,VA,York County,"29,784"
519515,VA,Bedford city,"7,872"
519530,VA,Buena Vista city,"7,639"
519580,VA,Covington city,"12,267"
519595,VA,Emporia city,"8,346"
519620,VA,Franklin city,"9,946"
519640,VA,Galax city,"11,924"
519678,VA,Lexington city,"10,127"
519690,VA,Martinsville city,"19,266"
519720,VA,Norton city,"5,974"
519735,VA,Poquoson city,"5,997"
519775,VA,Salem city,"17,975"
519790,VA,Staunton city,"31,782"
519820,VA,Waynesboro city,"20,004"
519830,VA,Williamsburg city,"11,310"
530036,WA,ANACORTES,"13,505"
530054,WA,AUBURN,"51,704"
530084,WA,BELLEVUE,"91,367"
530090,WA,BELLINGHAM,"107,821"
530132,WA,BREMERTON,"73,069"
530480,WA,EVERETT,"118,023"
530514,WA,FEDERAL WAY,"91,915"
530720,WA,KENNEWICK,"72,538"
530726,WA,KENT CITY,"100,037"
530795,WA,LAKEWOOD,"81,489"
530840,WA,LONGVIEW,"46,607"
531020,WA,MOUNT VERNON,"41,200"
531134,WA,OLYMPIA,"49,752"
531188,WA,PASCO,"77,873"
531302,WA,RENTON CITY,"58,934"
531314,WA,RICHLAND,"34,328"
531392,WA,SEATTLE,"4,122,991"
531420,WA,SHORELINE,"44,239"
531488,WA,SPOKANE,"1,296,886"
531554,WA,TACOMA,"995,913"
531668,WA,VANCOUVER,"171,192"
531728,WA,WENATCHEE,"42,787"
531830,WA,YAKIMA,"150,684"
539001,WA,Adams County,"28,366"
539003,WA,Asotin County,"29,554"
539005,WA,Benton County,"48,974"
539007,WA,Chelan County,"50,100"
539009,WA,Clallam County,"71,032"
539011,WA,CLARK COUNTY,"172,660"
539013,WA,Columbia County,"11,305"
539015,WA,Cowlitz County,"72,339"
539017,WA,Douglas County,"43,449"
539019,WA,Ferry County,"10,787"
539021,WA,Franklin County,"21,622"
539023,WA,Garfield County,"6,510"
539025,WA,Grant County,"123,977"
539027,WA,Grays Harbor County,"135,420"
539029,WA,Island County,"56,231"
539031,WA,Jefferson County,"32,597"
539033,WA,KING COUNTY,"1,539,291"
539035,WA,KITSAP COUNTY,"145,842"
539037,WA,Kittitas County,"58,888"
539039,WA,Klickitat County,"29,256"
539041,WA,Lewis County,"105,419"
539043,WA,Lincoln County,"23,343"
539045,WA,Mason County,"53,680"
539047,WA,Okanogan County,"63,060"
539049,WA,Pacific County,"44,330"
539051,WA,Pend Oreille County,"17,809"
539053,WA,PIERCE COUNTY,"1,020,725"
539055,WA,San Juan County,"15,649"
539057,WA,Skagit County,"77,425"
539059,WA,Skamania County,"11,307"
539061,WA,SNOHOMISH COUNTY,"1,052,188"
539063,WA,SPOKANE COUNTY,"196,458"
539065,WA,Stevens County,"49,744"
539067,WA,Thurston County,"145,319"
539069,WA,Wahkiakum County,"6,286"
539071,WA,Walla Walla County,"87,774"
539073,WA,Whatcom County,"99,975"
539075,WA,Whitman County,"80,496"
539077,WA,Yakima County,"255,173"
540264,WV,CHARLESTON,"633,745"
540666,WV,HUNTINGTON,"710,405"
540846,WV,MARTINSBURG,"50,153"
540930,WV,MORGANTOWN,"69,197"
541038,WV,PARKERSBURG,"134,015"
541368,WV,VIENNA CITY,"14,470"
541392,WV,WEIRTON,"63,153"
541446,WV,WHEELING,"188,000"
549001,WV,Barbour County,"24,178"
549003,WV,Berkeley County,"71,478"
549005,WV,Boone County,"39,845"
549007,WV,Braxton County,"20,521"
549009,WV,Brooke County,"29,824"
549011,WV,Cabell County,"48,367"
549013,WV,Calhoun County,"12,675"
549015,WV,Clay County,"20,518"
549017,WV,Doddridge County,"13,307"
549019,WV,Fayette County,"71,823"
549021,WV,Gilmer County,"11,896"
549023,WV,Grant County,"14,109"
549025,WV,Greenbrier County,"47,731"
549027,WV,Hampshire County,"26,699"
549029,WV,Hancock County,"20,265"
549031,WV,Hardy County,"16,384"
549033,WV,Harrison County,"111,034"
549035,WV,Jackson County,"34,414"
549037,WV,Jefferson County,"50,126"
549039,WV,Kanawha County,"151,325"
549041,WV,Lewis County,"29,274"
549043,WV,Lincoln County,"39,023"
549045,WV,Logan County,"55,799"
549047,WV,McDowell County,"59,135"
549049,WV,Marion County,"97,962"
549051,WV,Marshall County,"59,015"
549053,WV,Mason County,"33,987"
549055,WV,Mercer County,"84,846"
549057,WV,Mineral County,"34,293"
549059,WV,Mingo County,"50,228"
549061,WV,Monongalia County,"64,469"
549063,WV,Monroe County,"18,528"
549065,WV,Morgan County,"17,096"
549067,WV,Nicholas County,"37,432"
549069,WV,Ohio County,"18,877"
549071,WV,Pendleton County,"12,839"
549073,WV,Pleasants County,"8,720"
549075,WV,Pocahontas County,"15,568"
549077,WV,Preston County,"42,973"
549079,WV,Putnam County,"44,978"
549081,WV,Raleigh County,"108,842"
549083,WV,Randolph County,"37,495"
549085,WV,Ritchie County,"20,047"
549087,WV,Roane County,"23,787"
549089,WV,Summers County,"22,528"
549091,WV,Taylor County,"25,487"
549093,WV,Tucker County,"12,281"
549095,WV,Tyler County,"16,960"
549097,WV,Upshur County,"31,628"
549099,WV,Wayne County,"50,827"
549101,WV,Webster County,"17,263"
549103,WV,Wetzel County,"27,059"
549105,WV,Wirt County,"8,806"
549107,WV,Wood County,"41,881"
549109,WV,Wyoming County,"38,230"
550216,WI,APPLETON,"78,675"
550568,WI,BELOIT,"85,439"
551920,WI,EAU CLAIRE,"81,372"
552264,WI,FOND DU LAC,"73,986"
552664,WI,GREEN BAY,"128,112"
553224,WI,JANESVILLE,"68,734"
553316,WI,KENOSHA,"136,133"
553428,WI,LA CROSSE,"129,876"
553944,WI,MADISON,"680,070"
554340,WI,MILWAUKEE,"5,768,521"
554588,WI,NEENAH,"27,662"
554960,WI,OSHKOSH,"106,464"
555424,WI,RACINE,"670,255"
556000,WI,SHEBOYGAN,"136,350"
556492,WI,SUPERIOR,"110,301"
556948,WI,WAUKESHA,"54,446"
556980,WI,WAUSAU,"89,764"
557008,WI,WAUWATOSA,"152,029"
557056,WI,WEST ALLIS,"176,603"
559001,WI,Adams County,"32,391"
559003,WI,Ashland County,"31,297"
559005,WI,Barron County,"64,469"
559007,WI,Bayfield County,"29,110"
559009,WI,Brown County,"112,184"
559011,WI,Buffalo County,"21,986"
559013,WI,Burnett County,"24,122"
559015,WI,Calumet County,"31,879"
559017,WI,Chippewa County,"70,913"
559019,WI,Clark County,"64,707"
559021,WI,Columbia County,"67,914"
559023,WI,Crawford County,"25,949"
559025,WI,DANE COUNTY,"145,443"
559027,WI,Dodge County,"109,398"
559029,WI,Door County,"41,541"
559031,WI,Douglas County,"19,535"
559033,WI,Dunn County,"70,490"
559035,WI,Eau Claire County,"39,554"
559037,WI,Florence County,"7,911"
559039,WI,Fond du Lac County,"64,815"
559041,WI,Forest County,"17,920"
559043,WI,Grant County,"78,416"
559045,WI,Green County,"45,552"
559047,WI,Green Lake County,"28,746"
559049,WI,Iowa County,"34,639"
559051,WI,Iron County,"14,758"
559053,WI,Jackson County,"28,669"
559055,WI,Jefferson County,"94,439"
559057,WI,Juneau County,"38,787"
559059,WI,Kenosha County,"63,126"
559061,WI,Kewaunee County,"26,690"
559063,WI,La Crosse County,"54,334"
559065,WI,Lafayette County,"28,340"
559067,WI,Langlade County,"33,311"
559069,WI,Lincoln County,"38,854"
559071,WI,Manitowoc County,"110,872"
559073,WI,Marathon County,"84,207"
559075,WI,Marinette County,"61,420"
559077,WI,Marquette County,"20,378"
559078,WI,Menominee County,"20,400"
559079,WI,MILWAUKEE COUNTY,"216,464"
559081,WI,Monroe County,"74,472"
559083,WI,Oconto County,"45,690"
559085,WI,Oneida County,"44,573"
559087,WI,Outagamie County,"97,428"
559089,WI,Ozaukee County,"56,423"
559091,WI,Pepin County,"11,439"
559093,WI,Pierce County,"49,920"
559095,WI,Polk County,"54,151"
559097,WI,Portage County,"96,504"
559099,WI,Price County,"25,290"
559101,WI,Racine County,"95,106"
559103,WI,Richland County,"31,320"
559105,WI,Rock County,"64,327"
559107,WI,Rusk County,"26,068"
559109,WI,St. Croix County,"59,673"
559111,WI,Sauk County,"72,725"
559113,WI,Sawyer County,"31,820"
559115,WI,Shawano County,"56,545"
559117,WI,Sheboygan County,"63,627"
559119,WI,Taylor County,"30,234"
559121,WI,Trempealeau County,"39,676"
559123,WI,Vernon County,"56,489"
559125,WI,Vilas County,"27,487"
559127,WI,Walworth County,"141,148"
559129,WI,Washburn County,"24,443"
559131,WI,Washington County,"99,714"
559133,WI,WAUKESHA COUNTY,"130,507"
559135,WI,Waupaca County,"67,762"
559137,WI,Waushara County,"34,627"
559139,WI,Winnebago County,"65,779"
559141,WI,Wood County,"86,257"
560054,WY,CASPER,"55,994"
560060,WY,CHEYENNE,"69,514"
569001,WY,Albany County,"39,857"
569003,WY,Big Horn County,"14,648"
569005,WY,Campbell County,"27,251"
569007,WY,Carbon County,"20,044"
569009,WY,Converse County,"11,726"
569011,WY,Crook County,"4,817"
569013,WY,Fremont County,"46,506"
569015,WY,Goshen County,"16,349"
569017,WY,Hot Springs County,"5,602"
569019,WY,Johnson County,"9,057"
569021,WY,Laramie County,"23,395"
569023,WY,Lincoln County,"13,237"
569025,WY,Natrona County,"16,797"
569027,WY,Niobrara County,"5,525"
569029,WY,Park County,"23,525"
569031,WY,Platte County,"11,980"
569033,WY,Sheridan County,"34,411"
569035,WY,Sublette County,"5,511"
569037,WY,Sweetwater County,"30,353"
569039,WY,Teton County,"17,593"
569041,WY,Uinta County,"17,222"
569043,WY,Washakie County,"7,776"
569045,WY,Weston County,"5,742"
600001,AS,AMERICAN SAMOA,"259,442"
660001,GU,GUAM,"704,328"
690001,MP,NORTHERN MARIANAS,"346,643"
729001,PR,Adjuntas Municipio,"111,066"
729003,PR,Aguada Municipio,"177,470"
729005,PR,AGUADILLA MUNICIPIO,"636,160"
729007,PR,Aguas Buenas Municipi,"121,524"
729009,PR,Aibonito Municipio,"111,605"
729011,PR,Añasco Municipio,"119,075"
729013,PR,ARECIBO MUNICIPIO,"935,799"
729015,PR,Arroyo Municipio,"121,172"
729017,PR,Barceloneta Municipio,"96,805"
729019,PR,Barranquitas Municipio,"127,729"
729021,PR,BAYAMON MUNICIPIO,"1,558,207"
729023,PR,CABO ROJO MUNICIPIO,"157,779"
729025,PR,CAGUAS MUNICIPIO,"1,156,571"
729027,PR,Camuy Municipio,"141,747"
729029,PR,CANOVANAS MUNICIPI,"169,852"
729031,PR,CAROLINA MUNICIPIO,"1,327,259"
729033,PR,Cataño Municipio,"121,615"
729035,PR,CAYEY MUNICIPIO,"166,064"
729037,PR,Ceiba Municipio,"54,469"
729039,PR,Ciales Municipio,"93,159"
729041,PR,CIDRA MUNICIPIO,"150,935"
729043,PR,Coamo Municipio,"170,528"
729045,PR,Comerío Municipio,"123,803"
729047,PR,Corozal Municipio,"172,802"
729049,PR,Culebra Municipio,"9,380"
729051,PR,Dorado Municipio,"132,669"
729053,PR,FAJARDO MUNICIPIO,"122,966"
729054,PR,Florida Municipio,"55,351"
729055,PR,Guánica Municipio,"149,606"
729057,PR,GUAYAMA MUNICIPIO,"156,652"
729059,PR,Guayanilla Municipio,"106,388"
729061,PR,GUAYNABO MUNICIPIO,"654,181"
729063,PR,Gurabo Municipio,"159,392"
729065,PR,Hatillo Municipio,"161,008"
729067,PR,Hormigueros Municipio,"55,946"
729069,PR,HUMACAO MUNICIPIO,"534,775"
729071,PR,ISABELA MUNICIPIO,"166,548"
729073,PR,Jayuya Municipio,"81,185"
729075,PR,JUANA DIAZ MUNICIPIO,"542,187"
729077,PR,Juncos Municipio,"148,154"
729079,PR,Lajas Municipio,"109,754"
729081,PR,Lares Municipio,"173,944"
729083,PR,Las Marías Municipio,"67,772"
729085,PR,Las Piedras Municipio,"132,077"
729087,PR,Loíza Municipio,"152,456"
729089,PR,Luquillo Municipio,"93,774"
729091,PR,MANATI MUNICIPIO,"167,963"
729093,PR,Maricao Municipio,"37,990"
729095,PR,Maunabo Municipio,"63,755"
729097,PR,MAYAGUEZ MUNICIPIO,"971,251"
729099,PR,Moca Municipio,"165,763"
729101,PR,Morovis Municipio,"135,617"
729103,PR,Naguabo Municipio,"117,505"
729105,PR,Naranjito Municipio,"129,762"
729107,PR,Orocovis Municipio,"117,990"
729109,PR,Patillas Municipio,"111,111"
729111,PR,Peñuelas Municipio,"135,298"
729113,PR,PONCE MUNICIPIO,"1,761,587"
729115,PR,Quebradillas Municipio,"107,294"
729117,PR,Rincón Municipio,"61,220"
729119,PR,RIO GRANDE MUNICIPI,"181,982"
729121,PR,Sabana Grande Municip,"109,256"
729123,PR,Salinas Municipio,"169,560"
729125,PR,SAN GERMAN MUNICIP,"132,711"
729127,PR,SAN JUAN MUNICIPIO,"3,536,284"
729129,PR,San Lorenzo Municipio,"185,670"
729131,PR,SAN SEBASTIAN MUNICI,"175,946"
729133,PR,Santa Isabel Municipio,"90,470"
729135,PR,TOA ALTA MUNICIPIO,"197,169"
729137,PR,TOA BAJA MUNICIPIO,"724,536"
729139,PR,TRUJILLO ALTO MUNICI,"199,572"
729141,PR,Utuado Municipio,"173,836"
729143,PR,Vega Alta Municipio,"146,601"
729145,PR,VEGA BAJA MUNICIPIO,"587,615"
729147,PR,Vieques Municipio,"56,570"
729149,PR,Villalba Municipio,"128,156"
729151,PR,Yabucoa Municipio,"173,546"
729153,PR,YAUCO MUNICIPIO,"186,230"
780001,VI,VIRGIN ISLANDS,"439,587"
