Code,State,NAME,PPRN
309017,MT,Custer County,"$27,876"
309019,MT,Daniels County,"$5,024"
309021,MT,Dawson County,"$19,367"
309023,MT,Deer Lodge County,"$34,527"
309025,MT,Fallon County,"$5,751"
309027,MT,Fergus County,"$30,350"
309029,MT,Flathead County,"$158,953"
309031,MT,Gallatin County,"$160,796"
309033,MT,Garfield County,"$3,125"
309035,MT,Glacier County,"$55,608"
309037,MT,Golden Valley County,"$3,233"
309039,MT,Granite County,"$10,104"
309041,MT,Hill County,"$39,140"
309043,MT,Jefferson County,"$15,492"
309045,MT,Judith Basin County,"$7,072"
309047,MT,Lake County,"$80,139"
309049,MT,Lewis and Clark County,"$109,799"
309051,MT,Liberty County,"$6,017"
309053,MT,Lincoln County,"$40,841"
309055,MT,McCone County,"$4,185"
309057,MT,Madison County,"$18,142"
309059,MT,Meagher County,"$5,872"
309061,MT,Mineral County,"$8,044"
309063,MT,Missoula County,"$58,802"
309065,MT,Musselshell County,"$16,336"
309067,MT,Park County,"$44,110"
309069,MT,Petroleum County,"$1,967"
309071,MT,Phillips County,"$11,037"
309073,MT,Pondera County,"$15,063"
309075,MT,Powder River County,"$3,457"
309077,MT,Powell County,"$16,923"
309079,MT,Prairie County,"$4,220"
309081,MT,Ravalli County,"$92,212"
309083,MT,Richland County,"$20,872"
309085,MT,Roosevelt County,"$30,167"
309087,MT,Rosebud County,"$23,262"
309089,MT,Sanders County,"$27,326"
309091,MT,Sheridan County,"$8,624"
309093,MT,Silver Bow County,"$123,247"
309095,MT,Stillwater County,"$16,541"
309097,MT,Sweet Grass County,"$9,045"
309099,MT,Teton County,"$13,962"
309101,MT,Toole County,"$9,802"
309103,MT,Treasure County,"$2,178"
309105,MT,Valley County,"$14,616"
309107,MT,Wheatland County,"$8,695"
309109,MT,Wibaux County,"$2,457"
309111,MT,Yellowstone County,"$70,937"
310276,NE,Bellevue,"$88,328"
311254,NE,Grand Island,"$103,158"
311710,NE,Lincoln,"$1,370,462"
312208,NE,Omaha,"$3,408,445"
319001,NE,Adams County,"$78,028"
319003,NE,Antelope County,"$24,257"
319005,NE,Arthur County,"$1,406"
319007,NE,Banner County,"$2,617"
319009,NE,Blaine County,"$2,523"
319011,NE,Boone County,"$18,146"
319013,NE,Box Butte County,"$46,056"
319015,NE,Boyd County,"$9,072"
319017,NE,Brown County,"$12,348"
319019,NE,Buffalo County,"$114,561"
319021,NE,Burt County,"$21,350"
319023,NE,Butler County,"$28,714"
319025,NE,Cass County,"$54,095"
319027,NE,Cedar County,"$28,602"
319029,NE,Chase County,"$10,940"
319031,NE,Cherry County,"$19,756"
319033,NE,Cheyenne County,"$28,052"
319035,NE,Clay County,"$21,803"
319037,NE,Colfax County,"$44,498"
319039,NE,Cuming County,"$28,179"
319041,NE,Custer County,"$40,147"
319043,NE,Dakota County,"$88,813"
319045,NE,Dawes County,"$29,555"
319047,NE,Dawson County,"$96,299"
319049,NE,Deuel County,"$7,153"
319051,NE,Dixon County,"$20,139"
319053,NE,Dodge County,"$101,055"
319055,NE,Douglas County,"$151,835"
319057,NE,Dundy County,"$6,672"
319059,NE,Fillmore County,"$17,937"
319061,NE,Franklin County,"$15,079"
319063,NE,Frontier County,"$10,154"
319065,NE,Furnas County,"$20,153"
319067,NE,Gage County,"$61,832"
319069,NE,Garden County,"$8,817"
319071,NE,Garfield County,"$6,521"
319073,NE,Gosper County,"$4,552"
319075,NE,Grant County,"$2,736"
319077,NE,Greeley County,"$10,760"
319079,NE,Hall County,"$24,040"
319081,NE,Hamilton County,"$25,866"
319083,NE,Harlan County,"$13,018"
319085,NE,Hayes County,"$3,905"
319087,NE,Hitchcock County,"$13,042"
319089,NE,Holt County,"$29,845"
319091,NE,Hooker County,"$2,041"
319093,NE,Howard County,"$18,683"
319095,NE,Jefferson County,"$30,496"
319097,NE,Johnson County,"$16,219"
319099,NE,Kearney County,"$16,046"
319101,NE,Keith County,"$20,052"
319103,NE,Keya Paha County,"$2,885"
319105,NE,Kimball County,"$11,170"
319107,NE,Knox County,"$29,580"
319109,NE,Lancaster County,"$39,342"
319111,NE,Lincoln County,"$101,799"
319113,NE,Logan County,"$2,348"
319115,NE,Loup County,"$2,537"
319117,NE,McPherson County,"$1,669"
319119,NE,Madison County,"$104,639"
319121,NE,Merrick County,"$24,797"
319123,NE,Morrill County,"$16,566"
319125,NE,Nance County,"$12,447"
319127,NE,Nemaha County,"$23,349"
319129,NE,Nuckolls County,"$18,392"
319131,NE,Otoe County,"$43,805"
319133,NE,Pawnee County,"$13,070"
319135,NE,Perkins County,"$7,268"
319137,NE,Phelps County,"$24,403"
319139,NE,Pierce County,"$19,082"
319141,NE,Platte County,"$91,438"
319143,NE,Polk County,"$16,211"
319145,NE,Red Willow County,"$33,025"
319147,NE,Richardson County,"$36,261"
319149,NE,Rock County,"$4,512"
319151,NE,Saline County,"$43,124"
319153,NE,Sarpy County,"$183,660"
319155,NE,Saunders County,"$55,881"
319157,NE,Scotts Bluff County,"$117,917"
319159,NE,Seward County,"$40,282"
319161,NE,Sheridan County,"$19,551"
319163,NE,Sherman County,"$12,091"
319165,NE,Sioux County,"$5,533"
319167,NE,Stanton County,"$16,816"
319169,NE,Thayer County,"$19,830"
319171,NE,Thomas County,"$2,172"
319173,NE,Thurston County,"$51,373"
319175,NE,Valley County,"$15,894"
319177,NE,Washington County,"$40,748"
319179,NE,Wayne County,"$33,042"
319181,NE,Webster County,"$15,942"
319183,NE,Wheeler County,"$2,729"
319185,NE,York County,"$36,713"
320096,NV,Henderson,"$368,494"
320108,NV,Las Vegas,"$3,786,458"
320138,NV,North Las Vegas,"$1,504,477"
320150,NV,Reno,"$1,570,208"
320156,NV,Sparks,"$184,733"
329001,NV,Churchill County,"$38,915"
329003,NV,Clark County,"$5,473,463"
329005,NV,Douglas County,"$50,838"
329007,NV,Elko County,"$81,021"
329009,NV,Esmeralda County,"$6,512"
329011,NV,Eureka County,"$7,114"
329013,NV,Humboldt County,"$35,519"
329015,NV,Lander County,"$9,272"
329017,NV,Lincoln County,"$20,629"
329019,NV,Lyon County,"$75,078"
329021,NV,Mineral County,"$10,298"
329023,NV,Nye County,"$64,502"
329027,NV,Pershing County,"$20,362"
329029,NV,Storey County,"$8,739"
329031,NV,Washoe County,"$127,297"
329033,NV,White Pine County,"$64,917"
329510,NV,Carson City,"$89,613"
330378,NH,Dover,"$79,429"
330930,NH,Manchester,"$1,337,576"
331026,NH,Nashua,"$180,823"
331254,NH,Portsmouth,"$151,043"
331284,NH,Rochester,"$71,265"
339001,NH,Belknap County,"$161,788"
339003,NH,Carroll County,"$132,145"
339005,NH,Cheshire County,"$228,901"
339007,NH,Coos County,"$121,645"
339009,NH,Grafton County,"$252,280"
339011,NH,Hillsborough County,"$312,734"
339013,NH,Merrimack County,"$362,757"
339015,NH,Rockingham County,"$502,715"
339017,NH,Strafford County,"$165,904"
339019,NH,Sullivan County,"$123,202"
340072,NJ,Asbury Park,"$108,979"
340078,NJ,Atlantic City,"$318,603"
340138,NJ,Bayonne,"$1,120,142"
340246,NJ,Bloomfield,"$251,342"
340318,NJ,Brick Township,"$75,716"
340324,NJ,Bridgeton,"$84,737"
340414,NJ,Camden,"$1,750,268"
340474,NJ,Cherry Hill,"$119,408"
340540,NJ,Clifton,"$274,349"
340672,NJ,Toms River Township,"$100,897"
340732,NJ,East Orange,"$383,333"
340780,NJ,Edison,"$148,463"
340798,NJ,Elizabeth,"$1,636,711"
340870,NJ,Ewing Township,"$56,598"
341008,NJ,Franklin Township,"$75,234"
341110,NJ,Gloucester Twp,"$74,287"
341206,NJ,Hamilton,"$162,500"
341362,NJ,Hoboken City,"$303,929"
341416,NJ,Howell Township,"$49,190"
341434,NJ,Irvington,"$282,610"
341446,NJ,Jackson Township,"$46,847"
341464,NJ,Jersey City,"$4,096,407"
341566,NJ,Lakewood Township,"$332,870"
341716,NJ,Long Branch,"$113,435"
341974,NJ,Middletown,"$66,328"
342016,NJ,Millville,"$69,858"
342190,NJ,Newark,"$5,157,401"
342196,NJ,New Brunswick,"$232,021"
342250,NJ,North Bergen Township,"$175,984"
342340,NJ,Ocean City,"$80,773"
342378,NJ,Old Bridge Township,"$70,525"
342448,NJ,Parsippany-Troyhills Twp,"$57,307"
342454,NJ,Passaic,"$1,187,249"
342466,NJ,Paterson,"$1,738,473"
342532,NJ,Perth Amboy,"$169,185"
342886,NJ,Sayreville,"$54,184"
343216,NJ,Trenton,"$1,820,713"
343234,NJ,Union City,"$289,104"
343252,NJ,Union Township,"$145,055"
343330,NJ,Vineland,"$131,915"
343402,NJ,Washington Township,"$44,850"
343438,NJ,Wayne Township,"$45,208"
343624,NJ,Woodbridge,"$165,258"
349001,NJ,Atlantic County,"$325,862"
349003,NJ,Bergen County,"$6,521,133"
349005,NJ,Burlington County,"$350,310"
349007,NJ,Camden County,"$1,728,500"
349009,NJ,Cape May County,"$303,604"
349011,NJ,Cumberland County,"$123,480"
349013,NJ,Essex County,"$3,723,468"
349015,NJ,Gloucester County,"$321,319"
349017,NJ,Hudson County,"$1,465,564"
349019,NJ,Hunterdon County,"$247,498"
349021,NJ,Mercer County,"$345,705"
349023,NJ,Middlesex County,"$1,305,511"
349025,NJ,Monmouth County,"$1,773,624"
349027,NJ,Morris County,"$1,408,669"
349029,NJ,Ocean County,"$808,144"
349031,NJ,Passaic County,"$224,829"
349033,NJ,Salem County,"$212,365"
349035,NJ,Somerset County,"$278,954"
349037,NJ,Sussex County,"$275,490"
349039,NJ,Union County,"$3,260,372"
349041,NJ,Warren County,"$309,388"
350012,NM,Albuquerque,"$3,131,948"
350204,NM,Farmington,"$108,989"
350336,NM,Las Cruces,"$228,628"
350479,NM,Rio Rancho,"$140,198"
350534,NM,Santa Fe,"$151,490"
359001,NM,Bernalillo County,"$217,321"
359003,NM,Catron County,"$18,859"
359005,NM,Chaves County,"$155,686"
359006,NM,Cibola County,"$72,269"
359007,NM,Colfax County,"$56,654"
359009,NM,Curry County,"$95,859"
359011,NM,De Baca County,"$11,325"
359013,NM,Do±a Ana County,"$310,773"
359015,NM,Eddy County,"$98,654"
359017,NM,Grant County,"$90,678"
359019,NM,Guadalupe County,"$22,293"
359021,NM,Harding County,"$7,814"
359023,NM,Hidalgo County,"$16,004"
359025,NM,Lea County,"$128,522"
359027,NM,Lincoln County,"$55,509"
359028,NM,Los Alamos County,"$17,569"
359029,NM,Luna County,"$62,184"
359031,NM,McKinley County,"$246,790"
359033,NM,Mora County,"$23,672"
359035,NM,Otero County,"$130,269"
359037,NM,Quay County,"$29,168"
359039,NM,Rio Arriba County,"$114,024"
359041,NM,Roosevelt County,"$46,633"
359043,NM,Sandoval County,"$109,480"
359045,NM,San Juan County,"$207,608"
359047,NM,San Miguel County,"$126,310"
359049,NM,Santa Fe County,"$123,399"
359051,NM,Sierra County,"$37,818"
359053,NM,Socorro County,"$59,018"
359055,NM,Taos County,"$130,902"
359057,NM,Torrance County,"$47,608"
359059,NM,Union County,"$22,976"
359061,NM,Valencia County,"$164,358"
360040,NY,Albany,"$2,440,489"
360152,NY,Amherst Town,"$143,943"
360300,NY,Auburn,"$241,526"
360352,NY,Babylon Town,"$266,928"
360556,NY,Binghamton,"$1,397,785"
360784,NY,Buffalo,"$10,103,288"
361152,NY,Cheektowaga Town,"$267,822"
361256,NY,Clay Town,"$61,205"
361380,NY,Colonie Town,"$88,633"
361756,NY,Dunkirk,"$136,717"
362000,NY,Elmira,"$321,720"
362480,NY,Glen Falls,"$131,639"
362572,NY,Greece,"$117,027"
362688,NY,Hamburg Town,"$107,851"
363088,NY,Huntington Town,"$209,217"
363140,NY,Irondequoit,"$241,506"
363160,NY,Islip Town,"$1,275,752"
363168,NY,Ithaca,"$195,529"
363180,NY,Jamestown,"$310,351"
363300,NY,Kingston,"$199,246"
364004,NY,Middletown,"$152,796"
364212,NY,Mount Vernon,"$1,129,521"
364320,NY,Newburgh,"$238,932"
364408,NY,New Rochelle,"$400,658"
364436,NY,New York,"$121,167,367"
364448,NY,Niagara Falls,"$1,791,420"
365312,NY,Poughkeepsie,"$232,875"
365544,NY,Rochester,"$6,196,566"
365572,NY,Rome,"$273,934"
365800,NY,Saratoga Springs,"$92,743"
365848,NY,Schenectady,"$1,665,442"
366376,NY,Syracuse,"$3,615,705"
366468,NY,Tonawanda Town,"$1,201,318"
366500,NY,Troy,"$1,325,156"
366588,NY,Union Town,"$329,965"
366612,NY,Utica,"$1,753,654"
366848,NY,Watertown City,"$236,905"
367024,NY,West Seneca,"$78,107"
367096,NY,White Plains,"$228,613"
367260,NY,Yonkers,"$2,538,598"
369001,NY,Albany County,"$336,042"
369003,NY,Allegany County,"$189,917"
369007,NY,Broome County,"$264,427"
369009,NY,Cattaraugus County,"$332,428"
369011,NY,Cayuga County,"$163,168"
369013,NY,Chautauqua County,"$352,734"
369015,NY,Chemung County,"$162,162"
369017,NY,Chenango County,"$200,990"
369019,NY,Clinton County,"$282,886"
369021,NY,Columbia County,"$216,359"
369023,NY,Cortland County,"$185,810"
369025,NY,Delaware County,"$199,021"
369027,NY,Dutchess County,"$382,336"
369029,NY,Erie County,"$1,961,972"
369031,NY,Essex County,"$156,976"
369033,NY,Franklin County,"$209,942"
369035,NY,Fulton County,"$229,571"
369037,NY,Genesee County,"$216,472"
369039,NY,Greene County,"$174,199"
369041,NY,Hamilton County,"$30,015"
369043,NY,Herkimer County,"$275,746"
369045,NY,Jefferson County,"$327,791"
369049,NY,Lewis County,"$108,400"
369051,NY,Livingston County,"$218,812"
369053,NY,Madison County,"$234,704"
369055,NY,Monroe County,"$1,330,160"
369057,NY,Montgomery County,"$230,514"
369059,NY,Nassau County,"$10,547,839"
369063,NY,Niagara County,"$465,527"
369065,NY,Oneida County,"$382,121"
369067,NY,Onondaga County,"$1,409,983"
369069,NY,Ontario County,"$331,316"
369071,NY,Orange County,"$448,321"
369073,NY,Orleans County,"$175,950"
369075,NY,Oswego County,"$501,540"
369077,NY,Otsego County,"$262,147"
369079,NY,Putnam County,"$238,347"
369083,NY,Rensselaer County,"$273,710"
369087,NY,Rockland County,"$1,659,991"
369089,NY,St. Lawrence County,"$454,218"
369091,NY,Saratoga County,"$410,199"
369093,NY,Schenectady County,"$180,470"
369095,NY,Schoharie County,"$111,900"
369097,NY,Schuyler County,"$71,600"
369099,NY,Seneca County,"$122,192"
369101,NY,Steuben County,"$390,971"
369103,NY,Suffolk County,"$2,349,955"
369105,NY,Sullivan County,"$326,923"
369107,NY,Tioga County,"$148,539"
369109,NY,Tompkins County,"$218,515"
369111,NY,Ulster County,"$450,396"
369113,NY,Warren County,"$147,979"
369115,NY,Washington County,"$225,355"
369117,NY,Wayne County,"$295,344"
369119,NY,Westchester County,"$1,678,341"
369121,NY,Wyoming County,"$148,747"
369123,NY,Yates County,"$103,049"
370108,NC,Asheville,"$275,539"
370432,NC,Burlington,"$118,851"
370504,NC,Cary,"$164,566"
370552,NC,Chapel Hill,"$114,621"
370558,NC,Charlotte,"$4,310,335"
370660,NC,Concord,"$136,955"
370828,NC,Durham,"$1,473,835"
371002,NC,Fayetteville,"$385,464"
371092,NC,Gastonia,"$208,294"
371158,NC,Goldsboro,"$92,488"
371188,NC,Greensboro,"$1,628,947"
371194,NC,Greenville,"$235,419"
371338,NC,Hickory,"$82,854"
371356,NC,High Point,"$245,991"
371452,NC,Jacksonville,"$101,474"
371494,NC,Kannapolis,"$100,887"
371644,NC,Lenoir,"$41,470"
371944,NC,Morganton,"$44,567"
372028,NC,New Bern City,"$74,193"
372304,NC,Raleigh,"$2,296,244"
372406,NC,Rocky Mount,"$148,921"
372508,NC,Salisbury,"$80,684"
373144,NC,Wilmington,"$257,652"
373180,NC,Winston-Salem,"$1,608,297"
379001,NC,Alamance County,"$227,917"
379003,NC,Alexander County,"$80,570"
379005,NC,Alleghany County,"$28,808"
379007,NC,Anson County,"$81,143"
379009,NC,Ashe County,"$74,963"
379011,NC,Avery County,"$49,010"
379013,NC,Beaufort County,"$120,696"
379015,NC,Bertie County,"$63,167"
379017,NC,Bladen County,"$92,500"
379019,NC,Brunswick County,"$208,954"
379021,NC,Buncombe County,"$314,896"
379023,NC,Burke County,"$158,103"
379025,NC,Cabarrus County,"$106,362"
379027,NC,Caldwell County,"$131,330"
379029,NC,Camden County,"$17,837"
379031,NC,Carteret County,"$131,570"
379033,NC,Caswell County,"$74,078"
379035,NC,Catawba County,"$228,364"
379037,NC,Chatham County,"$123,366"
379039,NC,Cherokee County,"$59,742"
379041,NC,Chowan County,"$70,789"
379043,NC,Clay County,"$29,416"
379045,NC,Cleveland County,"$217,425"
379047,NC,Columbus County,"$136,587"
379049,NC,Craven County,"$122,155"
379051,NC,Cumberland County,"$219,325"
379053,NC,Currituck County,"$41,143"
379055,NC,Dare County,"$61,672"
379057,NC,Davidson County,"$326,268"
379059,NC,Davie County,"$85,856"
379061,NC,Duplin County,"$186,916"
379063,NC,Durham County,"$53,150"
379065,NC,Edgecombe County,"$107,637"
379067,NC,Forsyth County,"$184,454"
379069,NC,Franklin County,"$124,443"
379071,NC,Gaston County,"$295,195"
379073,NC,Gates County,"$27,528"
379075,NC,Graham County,"$19,514"
379077,NC,Granville County,"$115,995"
379079,NC,Greene County,"$57,602"
379081,NC,Guilford County,"$194,640"
379083,NC,Halifax County,"$190,119"
379085,NC,Harnett County,"$265,058"
379087,NC,Haywood County,"$171,223"
379089,NC,Henderson County,"$215,467"
379091,NC,Hertford County,"$62,696"
379093,NC,Hoke County,"$125,347"
379095,NC,Hyde County,"$30,008"
379097,NC,Iredell County,"$300,985"
379099,NC,Jackson County,"$99,296"
379101,NC,Johnston County,"$362,382"
379103,NC,Jones County,"$23,745"
379105,NC,Lee County,"$139,570"
379107,NC,Lenoir County,"$143,139"
379109,NC,Lincoln County,"$152,092"
379111,NC,McDowell County,"$119,759"
379113,NC,Macon County,"$89,144"
379115,NC,Madison County,"$75,997"
379117,NC,Martin County,"$70,207"
379119,NC,Mecklenburg County,"$220,138"
379121,NC,Mitchell County,"$50,717"
379123,NC,Montgomery County,"$81,686"
379125,NC,Moore County,"$191,678"
379127,NC,Nash County,"$133,226"
379129,NC,New Hanover County,"$169,441"
379131,NC,Northampton County,"$69,236"
379133,NC,Onslow County,"$205,157"
379135,NC,Orange County,"$155,315"
379137,NC,Pamlico County,"$30,852"
379139,NC,Pasquotank County,"$132,788"
379141,NC,Pender County,"$119,859"
379143,NC,Perquimans County,"$44,734"
379145,NC,Person County,"$95,300"
379147,NC,Pitt County,"$178,895"
379149,NC,Polk County,"$61,306"
379151,NC,Randolph County,"$322,929"
379153,NC,Richmond County,"$122,844"
379155,NC,Robeson County,"$446,790"
379157,NC,Rockingham County,"$282,161"
379159,NC,Rowan County,"$232,608"
379161,NC,Rutherford County,"$210,411"
379163,NC,Sampson County,"$182,411"
379165,NC,Scotland County,"$106,484"
379167,NC,Stanly County,"$196,910"
379169,NC,Stokes County,"$114,648"
379171,NC,Surry County,"$187,163"
379173,NC,Swain County,"$40,849"
379175,NC,Transylvania County,"$59,987"
379177,NC,Tyrrell County,"$15,727"
379179,NC,Union County,"$224,632"
379181,NC,Vance County,"$119,182"
379183,NC,Wake County,"$1,265,328"
379185,NC,Warren County,"$59,196"
379187,NC,Washington County,"$34,255"
379189,NC,Watauga County,"$135,092"
379191,NC,Wayne County,"$214,207"
379193,NC,Wilkes County,"$173,839"
379195,NC,Wilson County,"$213,298"
379197,NC,Yadkin County,"$94,646"
379199,NC,Yancey County,"$59,491"
380228,ND,Bismarck,"$86,749"
380636,ND,Fargo,"$200,513"
380816,ND,Grand Forks,"$97,821"
389001,ND,Adams County,"$6,498"
389003,ND,Barnes County,"$28,741"
389005,ND,Benson County,"$42,468"
389007,ND,Billings County,"$1,909"
389009,ND,Bottineau County,"$17,622"
389011,ND,Bowman County,"$6,202"
389013,ND,Burke County,"$8,221"
389015,ND,Burleigh County,"$22,300"
389017,ND,Cass County,"$65,173"
389019,ND,Cavalier County,"$8,313"
389021,ND,Dickey County,"$11,495"
389023,ND,Divide County,"$7,255"
389025,ND,Dunn County,"$9,575"
389027,ND,Eddy County,"$8,773"
389029,ND,Emmons County,"$10,160"
389031,ND,Foster County,"$7,750"
389033,ND,Golden Valley County,"$5,050"
389035,ND,Grand Forks County,"$21,163"
389037,ND,Grant County,"$7,511"
389039,ND,Griggs County,"$7,576"
389041,ND,Hettinger County,"$6,350"
389043,ND,Kidder County,"$5,273"
389045,ND,LaMoure County,"$11,114"
389047,ND,Logan County,"$4,113"
389049,ND,McHenry County,"$18,120"
389051,ND,McIntosh County,"$8,552"
389053,ND,McKenzie County,"$23,305"
389055,ND,McLean County,"$20,301"
389057,ND,Mercer County,"$13,034"
389059,ND,Morton County,"$47,555"
389061,ND,Mountrail County,"$23,942"
389063,ND,Nelson County,"$10,203"
389065,ND,Oliver County,"$3,510"
389067,ND,Pembina County,"$14,986"
389069,ND,Pierce County,"$10,491"
389071,ND,Ramsey County,"$26,495"
389073,ND,Ransom County,"$12,607"
389075,ND,Renville County,"$5,772"
389077,ND,Richland County,"$36,098"
389079,ND,Rolette County,"$78,533"
389081,ND,Sargent County,"$9,444"
389083,ND,Sheridan County,"$4,493"
389085,ND,Sioux County,"$27,850"
389087,ND,Slope County,"$2,468"
389089,ND,Stark County,"$52,125"
389091,ND,Steele County,"$5,492"
389093,ND,Stutsman County,"$37,415"
389095,ND,Towner County,"$7,261"
389097,ND,Traill County,"$19,175"
389099,ND,Walsh County,"$26,155"
389101,ND,Ward County,"$122,133"
389103,ND,Wells County,"$12,877"
389105,ND,Williams County,"$58,695"
390042,OH,Akron,"$4,464,975"
390066,OH,Alliance,"$163,430"
390294,OH,Barberton,"$178,287"
390600,OH,Bowling Green,"$73,601"
390858,OH,Canton,"$1,907,546"
391062,OH,Cincinnati,"$8,662,475"
391104,OH,Cleveland,"$15,612,477"
391110,OH,Cleveland Heights,"$431,149"
391176,OH,Columbus,"$5,236,762"
391320,OH,Cuyahoga Falls,"$177,322"
391362,OH,Dayton,"$4,123,275"
391500,OH,East Cleveland,"$282,154"
391602,OH,Elyria,"$184,359"
391626,OH,Euclid,"$267,036"
391638,OH,Fairborn,"$75,018"
392118,OH,Hamilton City,"$376,204"
392508,OH,Kent,"$80,141"
392526,OH,Kettering,"$143,875"
392628,OH,Lakewood,"$1,475,825"
392634,OH,Lancaster,"$130,300"
392730,OH,Lima,"$282,496"
392820,OH,Lorain,"$338,866"
393012,OH,Mansfield,"$228,267"
393054,OH,Marietta,"$105,729"
393114,OH,Massillon,"$178,804"
393168,OH,Mentor,"$48,642"
393222,OH,Middletown,"$198,157"
393558,OH,Newark,"$206,504"
394098,OH,Parma,"$252,435"
394680,OH,Sandusky,"$194,244"
394998,OH,Springfield,"$1,314,881"
395016,OH,Steubenville,"$169,434"
395214,OH,Toledo,"$5,457,921"
395454,OH,Warren,"$308,746"
395874,OH,Youngstown,"$2,569,074"
399001,OH,Adams County,"$109,222"
399003,OH,Allen County,"$133,107"
399005,OH,Ashland County,"$147,364"
399007,OH,Ashtabula County,"$327,332"
399009,OH,Athens County,"$221,591"
399011,OH,Auglaize County,"$107,366"
399013,OH,Belmont County,"$217,652"
399015,OH,Brown County,"$114,994"
399017,OH,Butler County,"$333,418"
399019,OH,Carroll County,"$93,648"
399021,OH,Champaign County,"$105,341"
399023,OH,Clark County,"$167,560"
399025,OH,Clermont County,"$266,216"
399027,OH,Clinton County,"$110,404"
399029,OH,Columbiana County,"$307,906"
399031,OH,Coshocton County,"$119,767"
399033,OH,Crawford County,"$143,078"
399035,OH,Cuyahoga County,"$2,775,463"
399037,OH,Darke County,"$167,673"
399039,OH,Defiance County,"$106,765"
399041,OH,Delaware County,"$236,145"
399043,OH,Erie County,"$96,365"
399045,OH,Fairfield County,"$162,347"
399047,OH,Fayette County,"$80,149"
399049,OH,Franklin County,"$1,446,981"
399051,OH,Fulton County,"$110,009"
399053,OH,Gallia County,"$94,640"
399055,OH,Geauga County,"$189,901"
399057,OH,Greene County,"$228,293"
399059,OH,Guernsey County,"$130,629"
399061,OH,Hamilton County,"$2,339,074"
399063,OH,Hancock County,"$207,473"
399065,OH,Hardin County,"$98,882"
399067,OH,Harrison County,"$53,615"
399069,OH,Henry County,"$84,767"
399071,OH,Highland County,"$138,028"
399073,OH,Hocking County,"$84,575"
399075,OH,Holmes County,"$146,938"
399077,OH,Huron County,"$164,744"
399079,OH,Jackson County,"$115,611"
399081,OH,Jefferson County,"$131,306"
399083,OH,Knox County,"$157,262"
399085,OH,Lake County,"$367,122"
399087,OH,Lawrence County,"$179,283"
399089,OH,Licking County,"$229,910"
399091,OH,Logan County,"$140,190"
399093,OH,Lorain County,"$295,611"
399095,OH,Lucas County,"$253,194"
399097,OH,Madison County,"$92,283"
399099,OH,Mahoning County,"$310,526"
399101,OH,Marion County,"$205,910"
399103,OH,Medina County,"$302,160"
399105,OH,Meigs County,"$72,345"
399107,OH,Mercer County,"$83,480"
399109,OH,Miami County,"$253,099"
399111,OH,Monroe County,"$51,888"
399113,OH,Montgomery County,"$1,361,913"
399115,OH,Morgan County,"$49,097"
399117,OH,Morrow County,"$85,282"
399119,OH,Muskingum County,"$254,555"
399121,OH,Noble County,"$36,580"
399123,OH,Ottawa County,"$113,040"
399125,OH,Paulding County,"$48,777"
399127,OH,Perry County,"$106,317"
399129,OH,Pickaway County,"$120,226"
399131,OH,Pike County,"$99,885"
399133,OH,Portage County,"$278,306"
399135,OH,Preble County,"$109,987"
399137,OH,Putnam County,"$74,344"
399139,OH,Richland County,"$148,052"
399141,OH,Ross County,"$240,848"
399143,OH,Sandusky County,"$180,179"
399145,OH,Scioto County,"$251,250"
399147,OH,Seneca County,"$187,431"
399149,OH,Shelby County,"$107,775"
399151,OH,Stark County,"$345,899"
399153,OH,Summit County,"$270,762"
399155,OH,Trumbull County,"$367,298"
399157,OH,Tuscarawas County,"$263,938"
399159,OH,Union County,"$90,160"
399161,OH,Van Wert County,"$86,362"
399163,OH,Vinton County,"$54,484"
399165,OH,Warren County,"$211,384"
399167,OH,Washington County,"$110,609"
399169,OH,Wayne County,"$322,673"
399171,OH,Williams County,"$110,121"
399173,OH,Wood County,"$203,415"
399175,OH,Wyandot County,"$68,544"
400918,OK,Edmond,"$108,721"
400966,OK,Enid,"$114,553"
401734,OK,Lawton,"$190,266"
402016,OK,Midwest City,"$109,551"
402046,OK,Moore City,"$90,404"
402190,OK,Norman,"$223,595"
402268,OK,Oklahoma City,"$3,516,523"
402718,OK,Shawnee,"$80,632"
403036,OK,Tulsa,"$2,503,253"
409001,OK,Adair County,"$51,826"
409003,OK,Alfalfa County,"$23,784"
409005,OK,Atoka County,"$23,557"
409007,OK,Beaver County,"$13,408"
409009,OK,Beckham County,"$46,073"
409011,OK,Blaine County,"$21,740"
409013,OK,Bryan County,"$72,440"
409015,OK,Caddo County,"$60,569"
409017,OK,Canadian County,"$86,821"
409019,OK,Carter County,"$74,098"
409021,OK,Cherokee County,"$92,674"
409023,OK,Choctaw County,"$32,343"
409025,OK,Cimarron County,"$8,868"
409027,OK,Cleveland County,"$43,905"
409029,OK,Coal County,"$12,532"
409031,OK,Comanche County,"$36,514"
409033,OK,Cotton County,"$11,766"
409035,OK,Craig County,"$35,038"
409037,OK,Creek County,"$115,373"
409039,OK,Custer County,"$52,423"
409041,OK,Delaware County,"$80,670"
409043,OK,Dewey County,"$17,668"
409045,OK,Ellis County,"$14,204"
409047,OK,Garfield County,"$25,472"
409049,OK,Garvin County,"$45,977"
409051,OK,Grady County,"$84,416"
409053,OK,Grant County,"$16,329"
409055,OK,Greer County,"$16,983"
409057,OK,Harmon County,"$8,695"
409059,OK,Harper County,"$9,352"
409061,OK,Haskell County,"$21,337"
