Geo_Code,STA,NAME,2014 PPRN
409073,OK,Kingfisher County,"$23,523"
409075,OK,Kiowa County,"$28,988"
409077,OK,Latimer County,"$18,360"
409079,OK,Le Flore County,"$84,839"
409081,OK,Lincoln County,"$54,242"
409083,OK,Logan County,"$66,288"
409085,OK,Love County,"$12,453"
409087,OK,Mcclain County,"$34,838"
409089,OK,Mccurtain County,"$70,790"
409091,OK,Mcintosh County,"$35,314"
409093,OK,Major County,"$14,473"
409095,OK,Marshall County,"$19,667"
409097,OK,Mayes County,"$57,681"
409099,OK,Murray County,"$20,844"
409101,OK,Muskogee County,"$107,833"
409103,OK,Noble County,"$20,731"
409105,OK,Nowata County,"$19,927"
409107,OK,Okfuskee County,"$23,343"
409109,OK,Oklahoma County,"$139,402"
409111,OK,Okmulgee County,"$79,544"
409113,OK,Osage County,"$57,915"
409115,OK,Ottawa County,"$59,410"
409117,OK,Pawnee County,"$29,310"
409119,OK,Payne County,"$123,238"
409121,OK,Pittsburg County,"$68,107"
409123,OK,Pontotoc County,"$55,753"
409125,OK,Pottawatomie County,"$51,720"
409127,OK,Pushmataha County,"$20,244"
409129,OK,Roger Mills County,"$7,838"
409131,OK,Rogers County,"$89,134"
409133,OK,Seminole County,"$49,979"
409135,OK,Sequoyah County,"$72,342"
409137,OK,Stephens County,"$61,484"
409139,OK,Texas County,"$40,809"
409141,OK,Tillman County,"$23,455"
409143,OK,Tulsa County,"$309,731"
409145,OK,Wagoner County,"$84,608"
409147,OK,Washington County,"$75,228"
409149,OK,Washita County,"$24,027"
409151,OK,Woods County,"$22,736"
409153,OK,Woodward County,"$27,688"
410042,OR,Ashland,"$41,779"
410108,OR,Beaverton,"$144,738"
410114,OR,Bend,"$89,887"
410288,OR,Corvallis,"$116,978"
410426,OR,Eugene,"$307,189"
410564,OR,Gresham,"$220,278"
410636,OR,Hillsboro,"$165,563"
410888,OR,Medford,"$139,819"
411098,OR,Portland,"$5,362,997"
411200,OR,Salem,"$300,553"
411290,OR,Springfield,"$114,945"
419001,OR,Baker County,"$67,194"
419003,OR,Benton County,"$41,959"
419005,OR,Clackamas County,"$1,359,890"
419007,OR,Clatsop County,"$119,241"
419009,OR,Columbia County,"$98,980"
419011,OR,Coos County,"$132,352"
419013,OR,Crook County,"$39,155"
419015,OR,Curry County,"$38,455"
419017,OR,Deschutes County,"$107,196"
419019,OR,Douglas County,"$180,390"
419021,OR,Gilliam County,"$7,536"
419023,OR,Grant County,"$25,559"
419025,OR,Harney County,"$17,181"
419027,OR,Hood River County,"$50,503"
419029,OR,Jackson County,"$174,442"
419031,OR,Jefferson County,"$53,026"
419033,OR,Josephine County,"$158,572"
419035,OR,Klamath County,"$151,921"
419037,OR,Lake County,"$19,091"
419039,OR,Lane County,"$190,984"
419041,OR,Lincoln County,"$81,395"
419043,OR,Linn County,"$201,715"
419045,OR,Malheur County,"$63,571"
419047,OR,Marion County,"$374,453"
419049,OR,Morrow County,"$25,459"
419051,OR,Multnomah County,"$73,523"
419053,OR,Polk County,"$87,055"
419055,OR,Sherman County,"$8,068"
419057,OR,Tillamook County,"$67,864"
419059,OR,Umatilla County,"$142,356"
419061,OR,Union County,"$75,775"
419063,OR,Wallowa County,"$23,467"
419065,OR,Wasco County,"$54,809"
419067,OR,Washington County,"$1,286,479"
419069,OR,Wheeler County,"$4,679"
419071,OR,Yamhill County,"$164,824"
420015,PA,Abington,"$162,385"
420096,PA,Allentown,"$1,354,056"
420114,PA,Altoona,"$1,017,202"
420438,PA,Bensalem Township,"$72,941"
420504,PA,Bethlehem,"$303,815"
420726,PA,Bristol Township,"$133,600"
420930,PA,Carlisle,"$73,966"
421116,PA,Chester,"$298,395"
421950,PA,Easton,"$183,563"
422178,PA,Erie,"$1,939,757"
422898,PA,Harrisburg,"$1,296,740"
422937,PA,Haverford,"$188,875"
422958,PA,Hazleton,"$161,110"
423411,PA,Johnstown,"$302,233"
423573,PA,Lancaster City,"$977,187"
423657,PA,Lebanon,"$157,573"
423951,PA,Lower Merion,"$229,865"
424086,PA,Mckeesport,"$246,266"
424434,PA,Millcreek Township,"$49,653"
424914,PA,Norristown,"$192,725"
425340,PA,Penn Hills,"$173,839"
425451,PA,Philadelphia,"$26,700,607"
425529,PA,Pittsburgh,"$9,071,257"
425793,PA,Reading,"$1,626,258"
426201,PA,Scranton,"$1,727,463"
426258,PA,Sharon,"$135,253"
426711,PA,State College,"$128,720"
427227,PA,Upper Darby,"$948,647"
427947,PA,Wilkes‐Barre,"$1,075,624"
427962,PA,Williamsport,"$251,345"
428136,PA,York,"$307,362"
429001,PA,Adams County,"$241,936"
429003,PA,Allegheny County,"$8,750,322"
429005,PA,Armstrong County,"$201,007"
429007,PA,Beaver County,"$2,051,017"
429009,PA,Bedford County,"$138,984"
429011,PA,Berks County,"$1,450,695"
429013,PA,Blair County,"$182,538"
429015,PA,Bradford County,"$205,770"
429017,PA,Bucks County,"$1,163,756"
429019,PA,Butler County,"$345,498"
429021,PA,Cambria County,"$317,175"
429023,PA,Cameron County,"$17,482"
429025,PA,Carbon County,"$176,318"
429027,PA,Centre County,"$269,169"
429029,PA,Chester County,"$1,458,338"
429031,PA,Clarion County,"$114,579"
429033,PA,Clearfield County,"$247,954"
429035,PA,Clinton County,"$102,821"
429037,PA,Columbia County,"$185,017"
429039,PA,Crawford County,"$270,660"
429041,PA,Cumberland County,"$254,418"
429043,PA,Dauphin County,"$290,822"
429045,PA,Delaware County,"$2,191,986"
429047,PA,Elk County,"$92,011"
429049,PA,Erie County,"$284,615"
429051,PA,Fayette County,"$478,543"
429053,PA,Forest County,"$18,987"
429055,PA,Franklin County,"$364,189"
429057,PA,Fulton County,"$42,815"
429059,PA,Greene County,"$127,820"
429061,PA,Huntingdon County,"$121,388"
429063,PA,Indiana County,"$287,313"
429065,PA,Jefferson County,"$143,463"
429067,PA,Juniata County,"$53,072"
429069,PA,Lackawanna County,"$391,246"
429071,PA,Lancaster County,"$1,746,861"
429073,PA,Lawrence County,"$251,417"
429075,PA,Lebanon County,"$190,621"
429077,PA,Lehigh County,"$289,458"
429079,PA,Luzerne County,"$2,666,240"
429081,PA,Lycoming County,"$212,482"
429083,PA,Mckean County,"$146,106"
429085,PA,Mercer County,"$266,400"
429087,PA,Mifflin County,"$143,617"
429089,PA,Monroe County,"$409,125"
429091,PA,Montgomery County,"$1,995,237"
429093,PA,Montour County,"$56,477"
429095,PA,Northampton County,"$367,916"
429097,PA,Northumberland County,"$324,912"
429099,PA,Perry County,"$124,128"
429103,PA,Pike County,"$172,551"
429105,PA,Potter County,"$61,559"
429107,PA,Schuylkill County,"$514,372"
429109,PA,Snyder County,"$104,662"
429111,PA,Somerset County,"$216,370"
429113,PA,Sullivan County,"$28,343"
429115,PA,Susquehanna County,"$132,102"
429117,PA,Tioga County,"$130,390"
429119,PA,Union County,"$114,724"
429121,PA,Venango County,"$186,027"
429123,PA,Warren County,"$126,361"
429125,PA,Washington County,"$2,245,867"
429127,PA,Wayne County,"$128,477"
429129,PA,Westmoreland County,"$2,415,175"
429131,PA,Wyoming County,"$72,100"
429133,PA,York County,"$1,369,293"
440054,RI,Cranston,"$237,664"
440072,RI,East Providence,"$171,247"
440210,RI,Pawtucket,"$1,230,747"
440222,RI,Providence,"$3,270,121"
440276,RI,Warwick,"$219,989"
440306,RI,Woonsocket,"$792,331"
449001,RI,Bristol County,"$106,837"
449003,RI,Kent County,"$170,184"
449005,RI,Newport County,"$191,315"
449007,RI,Providence County,"$472,077"
449009,RI,Washington County,"$224,162"
450012,SC,Aiken,"$47,696"
450030,SC,Anderson,"$142,620"
450300,SC,Charleston,"$217,447"
450372,SC,Columbia,"$220,634"
450534,SC,Florence,"$57,115"
450648,SC,Greenville,"$208,511"
451386,SC,Rock Hill,"$123,234"
451554,SC,Spartanburg,"$157,252"
451608,SC,Summerville,"$50,963"
451620,SC,Sumter,"$78,834"
459001,SC,Abbeville County,"$58,786"
459003,SC,Aiken County,"$224,011"
459005,SC,Allendale County,"$38,941"
459007,SC,Anderson County,"$268,828"
459009,SC,Bamberg County,"$47,540"
459011,SC,Barnwell County,"$64,736"
459013,SC,Beaufort County,"$218,382"
459015,SC,Berkeley County,"$266,011"
459017,SC,Calhoun County,"$31,498"
459019,SC,Charleston County,"$1,072,125"
459021,SC,Cherokee County,"$121,449"
459023,SC,Chester County,"$81,255"
459025,SC,Chesterfield County,"$115,069"
459027,SC,Clarendon County,"$67,928"
459029,SC,Colleton County,"$76,756"
459031,SC,Darlington County,"$129,043"
459033,SC,Dillon County,"$91,372"
459035,SC,Dorchester County,"$119,329"
459037,SC,Edgefield County,"$45,848"
459039,SC,Fairfield County,"$59,692"
459041,SC,Florence County,"$181,556"
459043,SC,Georgetown County,"$130,847"
459045,SC,Greenville County,"$1,612,538"
459047,SC,Greenwood County,"$171,701"
459049,SC,Hampton County,"$45,356"
459051,SC,Horry County,"$471,583"
459053,SC,Jasper County,"$51,125"
459055,SC,Kershaw County,"$94,408"
459057,SC,Lancaster County,"$122,771"
459059,SC,Laurens County,"$147,462"
459061,SC,Lee County,"$60,795"
459063,SC,Lexington County,"$343,465"
459065,SC,Mccormick County,"$19,827"
459067,SC,Marion County,"$86,339"
459069,SC,Marlboro County,"$77,627"
459071,SC,Newberry County,"$128,760"
459073,SC,Oconee County,"$147,852"
459075,SC,Orangeburg County,"$211,209"
459077,SC,Pickens County,"$205,071"
459079,SC,Richland County,"$298,083"
459081,SC,Saluda County,"$52,861"
459083,SC,Spartanburg County,"$294,199"
459085,SC,Sumter County,"$114,833"
459087,SC,Union County,"$92,840"
459089,SC,Williamsburg County,"$130,208"
459091,SC,York County,"$190,615"
461392,SD,Rapid City,"$118,353"
461518,SD,Sioux Falls,"$205,019"
469003,SD,Aurora County,"$7,650"
469005,SD,Beadle County,"$35,421"
469007,SD,Bennett County,"$12,714"
469009,SD,Bon Homme County,"$16,676"
469011,SD,Brookings County,"$55,725"
469013,SD,Brown County,"$71,797"
469015,SD,Brule County,"$9,715"
469017,SD,Buffalo County,"$14,370"
469019,SD,Butte County,"$23,484"
469021,SD,Campbell County,"$4,280"
469023,SD,Charles Mix County,"$31,751"
469025,SD,Clark County,"$11,151"
469027,SD,Clay County,"$31,204"
469029,SD,Codington County,"$49,953"
469031,SD,Corson County,"$21,548"
469033,SD,Custer County,"$11,282"
469035,SD,Davison County,"$35,829"
469037,SD,Day County,"$16,668"
469039,SD,Deuel County,"$9,133"
469041,SD,Dewey County,"$27,221"
469043,SD,Douglas County,"$7,771"
469045,SD,Edmunds County,"$9,385"
469047,SD,Fall River County,"$14,838"
469049,SD,Faulk County,"$7,448"
469051,SD,Grant County,"$16,096"
469053,SD,Gregory County,"$11,032"
469055,SD,Haakon County,"$3,151"
469057,SD,Hamlin County,"$13,254"
469059,SD,Hand County,"$9,006"
469061,SD,Hanson County,"$8,650"
469063,SD,Harding County,"$3,041"
469065,SD,Hughes County,"$26,309"
469067,SD,Hutchinson County,"$16,607"
469069,SD,Hyde County,"$4,134"
469071,SD,Jackson County,"$15,758"
469073,SD,Jerauld County,"$6,291"
469075,SD,Jones County,"$1,772"
469077,SD,Kingsbury County,"$15,200"
469079,SD,Lake County,"$24,057"
469081,SD,Lawrence County,"$45,950"
469083,SD,Lincoln County,"$29,701"
469085,SD,Lyman County,"$11,207"
469087,SD,Mccook County,"$12,159"
469089,SD,Mcpherson County,"$8,267"
469091,SD,Marshall County,"$11,254"
469093,SD,Meade County,"$41,858"
469095,SD,Mellette County,"$7,605"
469097,SD,Miner County,"$7,895"
469099,SD,Minnehaha County,"$36,039"
469101,SD,Moody County,"$14,397"
469103,SD,Pennington County,"$51,179"
469105,SD,Perkins County,"$7,342"
469107,SD,Potter County,"$6,638"
469109,SD,Roberts County,"$27,619"
469111,SD,Sanborn County,"$7,987"
469113,SD,Shannon County,"$93,361"
469115,SD,Spink County,"$17,319"
469117,SD,Stanley County,"$4,580"
469119,SD,Sully County,"$2,791"
469121,SD,Todd County,"$59,447"
469123,SD,Tripp County,"$16,011"
469125,SD,Turner County,"$21,846"
469127,SD,Union County,"$20,108"
469129,SD,Walworth County,"$13,792"
469135,SD,Yankton County,"$39,380"
469137,SD,Ziebach County,"$13,995"
470228,TN,Bristol,"$39,742"
470336,TN,Chattanooga,"$1,131,577"
470354,TN,Clarksville,"$196,900"
470360,TN,Cleveland,"$84,569"
470672,TN,Franklin City,"$57,706"
470834,TN,Hendersonville,"$52,041"
470924,TN,Jackson,"$134,825"
470954,TN,Johnson City,"$112,278"
470990,TN,Kingsport,"$84,915"
471014,TN,Knoxville,"$1,087,650"
471242,TN,Memphis,"$4,588,487"
471326,TN,Morristown,"$60,559"
471362,TN,Murfreesboro,"$170,962"
471368,TN,Nashville‐Davidson,"$2,968,028"
471422,TN,Oak Ridge,"$57,493"
479001,TN,Anderson County,"$86,355"
479003,TN,Bedford County,"$99,783"
479005,TN,Benton County,"$33,546"
479007,TN,Bledsoe County,"$29,869"
479009,TN,Blount County,"$174,296"
479011,TN,Bradley County,"$91,033"
479013,TN,Campbell County,"$85,330"
479015,TN,Cannon County,"$29,160"
479017,TN,Carroll County,"$67,499"
479019,TN,Carter County,"$139,224"
479021,TN,Cheatham County,"$51,865"
479023,TN,Chester County,"$29,015"
479025,TN,Claiborne County,"$62,036"
479027,TN,Clay County,"$18,582"
479029,TN,Cocke County,"$77,090"
479031,TN,Coffee County,"$108,362"
479033,TN,Crockett County,"$33,441"
479035,TN,Cumberland County,"$89,893"
479039,TN,Decatur County,"$31,769"
479041,TN,Dekalb County,"$37,843"
479043,TN,Dickson County,"$73,451"
479045,TN,Dyer County,"$77,364"
479047,TN,Fayette County,"$63,805"
479049,TN,Fentress County,"$49,354"
479051,TN,Franklin County,"$68,683"
479053,TN,Gibson County,"$107,467"
479055,TN,Giles County,"$77,840"
479057,TN,Grainger County,"$43,964"
479059,TN,Greene County,"$159,516"
479061,TN,Grundy County,"$41,140"
479063,TN,Hamblen County,"$48,158"
479065,TN,Hamilton County,"$180,524"
479067,TN,Hancock County,"$18,975"
479069,TN,Hardeman County,"$50,949"
479071,TN,Hardin County,"$52,723"
479073,TN,Hawkins County,"$113,185"
479075,TN,Haywood County,"$60,559"
479077,TN,Henderson County,"$47,144"
479079,TN,Henry County,"$71,564"
479081,TN,Hickman County,"$52,968"
479083,TN,Houston County,"$21,741"
479085,TN,Humphreys County,"$30,213"
479087,TN,Jackson County,"$27,679"
479089,TN,Jefferson County,"$91,532"
479091,TN,Johnson County,"$48,007"
479093,TN,Knox County,"$242,145"
479095,TN,Lake County,"$15,856"
479097,TN,Lauderdale County,"$67,615"
479099,TN,Lawrence County,"$74,937"
479101,TN,Lewis County,"$20,158"
479103,TN,Lincoln County,"$63,570"
479105,TN,Loudon County,"$81,656"
479107,TN,Mcminn County,"$109,311"
479109,TN,Mcnairy County,"$55,042"
479111,TN,Macon County,"$44,152"
479113,TN,Madison County,"$39,269"
479115,TN,Marion County,"$50,224"
479117,TN,Marshall County,"$73,290"
479119,TN,Maury County,"$168,218"
479121,TN,Meigs County,"$27,240"
479123,TN,Monroe County,"$68,368"
479125,TN,Montgomery County,"$51,790"
479127,TN,Moore County,"$10,635"
479129,TN,Morgan County,"$40,033"
479131,TN,Obion County,"$70,392"
479133,TN,Overton County,"$39,773"
479135,TN,Perry County,"$19,033"
479137,TN,Pickett County,"$10,219"
479139,TN,Polk County,"$40,026"
479141,TN,Putnam County,"$143,213"
479143,TN,Rhea County,"$62,334"
479145,TN,Roane County,"$101,714"
479147,TN,Robertson County,"$98,174"
479149,TN,Rutherford County,"$196,478"
479151,TN,Scott County,"$45,484"
479153,TN,Sequatchie County,"$26,915"
479155,TN,Sevier County,"$133,252"
479157,TN,Shelby County,"$239,123"
479159,TN,Smith County,"$48,601"
479161,TN,Stewart County,"$30,257"
479163,TN,Sullivan County,"$135,964"
479165,TN,Sumner County,"$137,069"
479167,TN,Tipton County,"$117,948"
479169,TN,Trousdale County,"$14,232"
479171,TN,Unicoi County,"$55,841"
479173,TN,Union County,"$33,821"
479175,TN,Van Buren County,"$12,572"
479177,TN,Warren County,"$70,776"
479179,TN,Washington County,"$97,542"
479181,TN,Wayne County,"$32,239"
479183,TN,Weakley County,"$72,420"
479185,TN,White County,"$52,470"
479187,TN,Williamson County,"$95,751"
479189,TN,Wilson County,"$110,253"
480018,TX,Abilene,"$222,398"
480090,TX,Allen,"$69,104"
480132,TX,Amarillo,"$1,010,751"
480222,TX,Arlington,"$2,005,865"
480264,TX,Austin,"$4,660,439"
480390,TX,Baytown City,"$155,636"
480402,TX,Beaumont,"$905,191"
480726,TX,Brownsville,"$2,072,706"
480738,TX,Bryan,"$212,425"
480900,TX,Carrollton,"$189,238"
481104,TX,College Station,"$248,461"
481158,TX,Conroe,"$140,370"
481206,TX,Corpus Christi,"$1,805,113"
481338,TX,Dallas,"$10,024,461"
481410,TX,Denison,"$76,091"
481416,TX,Denton,"$211,093"
481608,TX,Edinburg,"$236,129"
481680,TX,El Paso,"$4,832,495"
481722,TX,Euless City,"$102,178"
481824,TX,Flower Mound Town,"$46,211"
481896,TX,Fort Worth,"$4,059,701"
481944,TX,Frisco,"$83,310"
481986,TX,Galveston,"$318,797"
481998,TX,Garland,"$1,224,343"
482142,TX,Grand Prairie,"$316,004"
482178,TX,Grapevine,"$56,080"
482304,TX,Harlingen,"$205,065"
482514,TX,Houston,"$16,870,388"
482628,TX,Irving,"$1,306,980"
482820,TX,Killeen,"$235,511"
483042,TX,Laredo,"$2,331,090"
483084,TX,League City,"$78,247"
483132,TX,Lewisville,"$138,826"
483246,TX,Longview,"$161,307"
483288,TX,Lubbock,"$1,390,092"
483330,TX,Mc Allen,"$1,114,952"
483348,TX,Mckinney City,"$167,184"
483396,TX,Mansfield,"$55,477"
483438,TX,Marshall,"$76,415"
483546,TX,Mesquite,"$206,129"
483564,TX,Midland,"$177,562"
483606,TX,Mission,"$218,570"
483612,TX,Missouri City,"$93,567"
483798,TX,New Braunfels,"$81,781"
483888,TX,North Richland Hills,"$71,769"
483924,TX,Odessa,"$203,103"
483966,TX,Orange,"$82,555"
484068,TX,Pasadena,"$1,105,330"
484080,TX,Pearland,"$72,347"
484146,TX,Pharr,"$301,958"
484206,TX,Plano,"$270,679"
484248,TX,Port Arthur,"$269,591"
484674,TX,Round Rock,"$122,542"
484686,TX,Rowlett,"$56,962"
484752,TX,San Angelo,"$177,234"
484758,TX,San Antonio,"$8,049,282"
484770,TX,San Benito,"$101,278"
484812,TX,San Marcos,"$145,441"
484962,TX,Sherman,"$73,473"
485202,TX,Sugar Land,"$78,539"
485316,TX,Temple,"$98,288"
485340,TX,Texarkana,"$75,262"
485346,TX,Texas City,"$91,731"
485496,TX,Tyler,"$221,109"
485580,TX,Victoria,"$133,222"
485592,TX,Waco,"$946,351"
485826,TX,Wichita Falls,"$275,627"
489001,TX,Anderson County,"$121,736"
489003,TX,Andrews County,"$28,901"
489005,TX,Angelina County,"$176,649"
489007,TX,Aransas County,"$50,461"
489009,TX,Archer County,"$22,620"
489011,TX,Armstrong County,"$11,936"
489013,TX,Atascosa County,"$104,924"
489015,TX,Austin County,"$58,906"
489017,TX,Bailey County,"$15,328"
489019,TX,Bandera County,"$46,798"
489021,TX,Bastrop County,"$130,203"
489023,TX,Baylor County,"$21,785"
489025,TX,Bee County,"$66,983"
489027,TX,Bell County,"$164,268"
489029,TX,Bexar County,"$387,789"
489031,TX,Blanco County,"$24,259"
489033,TX,Borden County,"$2,822"
489035,TX,Bosque County,"$55,648"
489037,TX,Bowie County,"$96,403"
489039,TX,Brazoria County,"$1,171,735"
489041,TX,Brazos County,"$31,787"
489043,TX,Brewster County,"$39,065"
489045,TX,Briscoe County,"$8,414"
489047,TX,Brooks County,"$20,700"
489049,TX,Brown County,"$135,961"
489051,TX,Burleson County,"$42,000"
489053,TX,Burnet County,"$77,624"
489055,TX,Caldwell County,"$89,741"
489057,TX,Calhoun County,"$45,455"
489059,TX,Callahan County,"$39,633"
489061,TX,Cameron County,"$527,131"
489063,TX,Camp County,"$34,543"
489065,TX,Carson County,"$19,295"
489067,TX,Cass County,"$61,811"
489069,TX,Castro County,"$23,084"
489071,TX,Chambers County,"$47,785"
489073,TX,Cherokee County,"$123,385"
489075,TX,Childress County,"$31,613"
489077,TX,Clay County,"$28,194"
489079,TX,Cochran County,"$12,016"
489081,TX,Coke County,"$9,797"
489083,TX,Coleman County,"$62,748"
489085,TX,Collin County,"$194,255"
489087,TX,Collingsworth County,"$14,407"
489089,TX,Colorado County,"$60,996"
489091,TX,Comal County,"$73,085"
489093,TX,Comanche County,"$45,473"
489095,TX,Concho County,"$17,587"
489097,TX,Cooke County,"$90,434"
489099,TX,Coryell County,"$119,678"
489101,TX,Cottle County,"$9,555"
489103,TX,Crane County,"$9,320"
489105,TX,Crockett County,"$12,639"
489107,TX,Crosby County,"$21,057"
489109,TX,Culberson County,"$7,095"
489111,TX,Dallam County,"$34,764"
489113,TX,Dallas County,"$1,368,336"
489115,TX,Dawson County,"$34,135"
489117,TX,Deaf Smith County,"$43,874"
489119,TX,Delta County,"$15,595"
489121,TX,Denton County,"$245,067"
489123,TX,Dewitt County,"$89,492"
489125,TX,Dickens County,"$14,463"
489127,TX,Dimmit County,"$35,366"
489129,TX,Donley County,"$28,754"
489131,TX,Duval County,"$35,385"
489133,TX,Eastland County,"$91,712"
489135,TX,Ector County,"$86,758"
489137,TX,Edwards County,"$15,549"
489139,TX,Ellis County,"$245,060"
489141,TX,El Paso County,"$454,912"
489143,TX,Erath County,"$99,998"
489145,TX,Falls County,"$58,515"
489147,TX,Fannin County,"$102,181"
489149,TX,Fayette County,"$91,661"
489151,TX,Fisher County,"$18,241"
489153,TX,Floyd County,"$27,114"
489155,TX,Foard County,"$9,181"
489157,TX,Fort Bend County,"$1,327,854"
489159,TX,Franklin County,"$20,749"
489161,TX,Freestone County,"$43,579"
489163,TX,Frio County,"$40,821"
489165,TX,Gaines County,"$37,535"
489167,TX,Galveston County,"$199,363"
489169,TX,Garza County,"$11,232"
489171,TX,Gillespie County,"$66,668"
489173,TX,Glasscock County,"$2,754"
489175,TX,Goliad County,"$24,034"
489177,TX,Gonzales County,"$74,257"
489179,TX,Gray County,"$83,472"
489181,TX,Grayson County,"$95,101"
489183,TX,Gregg County,"$80,540"
489185,TX,Grimes County,"$50,279"
489187,TX,Guadalupe County,"$185,021"
489189,TX,Hale County,"$82,294"
489191,TX,Hall County,"$23,124"
489193,TX,Hamilton County,"$45,718"
489195,TX,Hansford County,"$19,296"
489197,TX,Hardeman County,"$27,299"
489199,TX,Hardin County,"$85,854"
489201,TX,Harris County,"$7,242,449"
489203,TX,Harrison County,"$64,188"
489205,TX,Hartley County,"$10,216"
489207,TX,Haskell County,"$31,309"
489209,TX,Hays County,"$129,138"
489211,TX,Hemphill County,"$15,269"
489213,TX,Henderson County,"$161,740"
489215,TX,Hidalgo County,"$5,367,053"
489217,TX,Hill County,"$99,171"
489219,TX,Hockley County,"$49,335"
489221,TX,Hood County,"$75,121"
489223,TX,Hopkins County,"$70,195"
489225,TX,Houston County,"$74,919"
489227,TX,Howard County,"$84,141"
489229,TX,Hudspeth County,"$11,809"
489231,TX,Hunt County,"$170,556"
489233,TX,Hutchinson County,"$46,196"
489235,TX,Irion County,"$6,472"
489237,TX,Jack County,"$27,062"
489239,TX,Jackson County,"$42,888"
489241,TX,Jasper County,"$72,247"
489243,TX,Jeff Davis County,"$17,729"
489245,TX,Jefferson County,"$97,127"
489247,TX,Jim Hogg County,"$15,027"
489249,TX,Jim Wells County,"$108,018"
489251,TX,Johnson County,"$232,087"
489253,TX,Jones County,"$47,772"
489255,TX,Karnes County,"$40,976"
489257,TX,Kaufman County,"$163,786"
489259,TX,Kendall County,"$56,903"
489261,TX,Kenedy County,"$2,424"
489263,TX,Kent County,"$3,891"
489265,TX,Kerr County,"$92,171"
489267,TX,Kimble County,"$21,634"
489269,TX,King County,"$1,268"
489271,TX,Kinney County,"$20,188"
489273,TX,Kleberg County,"$88,116"
489275,TX,Knox County,"$19,163"
489277,TX,Lamar County,"$110,883"
489279,TX,Lamb County,"$34,596"
489281,TX,Lampasas County,"$52,933"
489283,TX,La Salle County,"$16,925"
489285,TX,Lavaca County,"$92,642"
489287,TX,Lee County,"$33,779"
489289,TX,Leon County,"$43,820"
489291,TX,Liberty County,"$158,349"
489293,TX,Limestone County,"$53,609"
489295,TX,Lipscomb County,"$16,512"
489297,TX,Live Oak County,"$28,480"
489299,TX,Llano County,"$47,195"
489301,TX,Loving County,$168
489303,TX,Lubbock County,"$86,973"
489305,TX,Lynn County,"$22,435"
489307,TX,Mcculloch County,"$32,094"
489309,TX,Mclennan County,"$170,189"
489311,TX,Mcmullen County,"$2,004"
489313,TX,Madison County,"$25,811"
489315,TX,Marion County,"$27,231"
489317,TX,Martin County,"$6,190"
489319,TX,Mason County,"$35,526"
489321,TX,Matagorda County,"$105,726"
489323,TX,Maverick County,"$195,212"
489325,TX,Medina County,"$89,117"
489327,TX,Menard County,"$20,897"
489329,TX,Midland County,"$46,173"
489331,TX,Milam County,"$75,595"
489333,TX,Mills County,"$25,801"
489335,TX,Mitchell County,"$28,618"
489337,TX,Montague County,"$71,263"
489339,TX,Montgomery County,"$1,362,633"
489341,TX,Moore County,"$56,434"
489343,TX,Morris County,"$32,154"
489345,TX,Motley County,"$10,385"
489347,TX,Nacogdoches County,"$149,403"
489349,TX,Navarro County,"$125,973"
489351,TX,Newton County,"$32,340"
489353,TX,Nolan County,"$54,375"
489355,TX,Nueces County,"$105,077"
489357,TX,Ochiltree County,"$28,765"
489359,TX,Oldham County,"$6,818"
489361,TX,Orange County,"$110,419"
489363,TX,Palo Pinto County,"$74,870"
489365,TX,Panola County,"$50,373"
489367,TX,Parker County,"$155,271"
489369,TX,Parmer County,"$26,951"
489371,TX,Pecos County,"$31,009"
489373,TX,Polk County,"$111,770"
489375,TX,Potter County,"$14,966"
489377,TX,Presidio County,"$39,225"
489379,TX,Rains County,"$21,186"
489381,TX,Randall County,"$57,125"
489383,TX,Reagan County,"$6,371"
489385,TX,Real County,"$15,479"
489387,TX,Red River County,"$42,263"
489389,TX,Reeves County,"$32,734"
489391,TX,Refugio County,"$18,629"
489393,TX,Roberts County,"$4,087"
489395,TX,Robertson County,"$44,548"
489397,TX,Rockwall County,"$72,937"
489399,TX,Runnels County,"$62,731"
489401,TX,Rusk County,"$109,109"
489403,TX,Sabine County,"$21,106"
489405,TX,San Augustine County,"$30,036"
489407,TX,San Jacinto County,"$58,593"
489409,TX,San Patricio County,"$137,888"
489411,TX,San Saba County,"$35,806"
489413,TX,Schleicher County,"$10,449"
489415,TX,Scurry County,"$37,378"
489417,TX,Shackelford County,"$16,444"
489419,TX,Shelby County,"$74,303"
489421,TX,Sherman County,"$10,067"
489423,TX,Smith County,"$163,871"
489425,TX,Somervell County,"$18,459"
489427,TX,Starr County,"$252,701"
489429,TX,Stephens County,"$39,323"
489431,TX,Sterling County,"$4,728"
489433,TX,Stonewall County,"$7,428"
489435,TX,Sutton County,"$9,861"
489437,TX,Swisher County,"$25,814"
489439,TX,Tarrant County,"$1,625,774"
489441,TX,Taylor County,"$41,219"
489443,TX,Terrell County,"$6,863"
489445,TX,Terry County,"$29,608"
489447,TX,Throckmorton County,"$14,932"
489449,TX,Titus County,"$77,005"
489451,TX,Tom Green County,"$25,146"
489453,TX,Travis County,"$227,680"
489455,TX,Trinity County,"$32,178"
489457,TX,Tyler County,"$44,575"
489459,TX,Upshur County,"$67,818"
489461,TX,Upton County,"$6,531"
489463,TX,Uvalde County,"$91,029"
489465,TX,Val Verde County,"$134,161"
489467,TX,Van Zandt County,"$98,211"
489469,TX,Victoria County,"$38,366"
